../data/training_images/5e64d752f7fea35fdb0758a04941a19d7b8ffbd1.jpg,1392,3113,1452,3173,elephant
../data/training_images/b1ad5297d16d782e8a64c82657564bd3edadf77a.jpg,2271,3523,2311,3563,elephant
../data/training_images/b1ad5297d16d782e8a64c82657564bd3edadf77a.jpg,1936,2776,1976,2816,elephant
../data/training_images/b1ad5297d16d782e8a64c82657564bd3edadf77a.jpg,1942,2823,1982,2863,elephant
../data/training_images/a490b3f7d1fe2bf7831d0833d5f65e03e9dc8a9f.jpg,3148,2209,3208,2269,elephant
../data/training_images/1669b15d0c615b0ea2802244c91ddb415076a07e.jpg,3602,3529,3662,3589,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,2033,427,2093,487,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,2001,480,2061,540,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,759,1095,819,1155,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,787,1317,847,1377,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,3479,1302,3539,1362,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,1998,663,2058,723,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,2401,662,2461,722,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,798,1080,858,1140,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,909,1430,969,1490,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,850,1216,910,1276,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,3492,1351,3552,1411,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,5202,3311,5262,3371,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,5014,3406,5074,3466,elephant
../data/training_images/1fee3a75eaad50e4fd0bd4965127872f39abb15b.jpg,5221,3329,5281,3389,elephant
../data/training_images/cceb763c518304c17e8ca363b0cfc00cde93ef2a.jpg,847,2112,907,2172,elephant
../data/training_images/cceb763c518304c17e8ca363b0cfc00cde93ef2a.jpg,877,1719,937,1779,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,2484,561,2564,641,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,3597,1173,3677,1253,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,3578,1426,3658,1506,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,3463,2981,3543,3061,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,2382,460,2462,540,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,2581,653,2661,733,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,2708,561,2788,641,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,2791,539,2871,619,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,3602,1193,3682,1273,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,3566,1244,3646,1324,elephant
../data/training_images/4791426fdfdef906a407c5fcf761c125d36425c2.jpg,3056,164,3136,244,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,1698,788,1758,848,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,2135,1264,2195,1324,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,2146,1641,2206,1701,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3985,2293,4045,2353,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3236,2447,3296,2507,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3042,2530,3102,2590,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,4197,2562,4257,2622,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,2797,2681,2857,2741,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3114,2669,3174,2729,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3050,2470,3110,2530,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3009,2472,3069,2532,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,2952,2480,3012,2540,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,2972,2453,3032,2513,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3235,2395,3295,2455,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3269,2394,3329,2454,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3945,2314,4005,2374,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3852,2333,3912,2393,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3836,2366,3896,2426,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,3776,2393,3836,2453,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,4233,2610,4293,2670,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,1830,780,1890,840,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,1462,685,1522,745,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,2852,2694,2912,2754,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,2842,2732,2902,2792,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,1875,1105,1935,1165,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,1828,1175,1888,1235,elephant
../data/training_images/1119d743dbe7217d0a6ff2730ec06228032965e4.jpg,2187,1297,2247,1357,elephant
../data/training_images/0ecb94080b96ff86e359c7f2179ea16b8df3e4eb.jpg,3209,3004,3269,3064,elephant
../data/training_images/0ecb94080b96ff86e359c7f2179ea16b8df3e4eb.jpg,3299,3068,3359,3128,elephant
../data/training_images/0ecb94080b96ff86e359c7f2179ea16b8df3e4eb.jpg,3437,3122,3497,3182,elephant
../data/training_images/0ecb94080b96ff86e359c7f2179ea16b8df3e4eb.jpg,4641,2654,4701,2714,elephant
../data/training_images/0ecb94080b96ff86e359c7f2179ea16b8df3e4eb.jpg,4770,2698,4830,2758,elephant
../data/training_images/0ecb94080b96ff86e359c7f2179ea16b8df3e4eb.jpg,4675,2602,4735,2662,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4822,2437,4882,2497,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4292,3203,4352,3263,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4256,3227,4316,3287,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4232,3285,4292,3345,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4144,3342,4204,3402,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4032,3450,4092,3510,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4092,3392,4152,3452,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4112,3375,4172,3435,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4002,3488,4062,3548,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3995,3514,4055,3574,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3986,3603,4046,3663,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3975,3557,4035,3617,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3981,3539,4041,3599,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3931,3535,3991,3595,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3945,3555,4005,3615,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3946,3498,4006,3558,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3868,3585,3928,3645,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3964,3534,4024,3594,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4335,3046,4395,3106,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4338,2982,4398,3042,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4520,3047,4580,3107,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4458,3014,4518,3074,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4486,2938,4546,2998,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4774,2525,4834,2585,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4766,2503,4826,2563,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4751,2545,4811,2605,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4814,2266,4874,2326,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4522,2759,4582,2819,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,4850,2207,4910,2267,elephant
../data/training_images/6de3838ad45c2f7a1fa8f9aa898196b87a7294f7.jpg,3875,3529,3935,3589,elephant
../data/training_images/f358dfec09db1991157bb0a26cdc27d740c5b164.jpg,1601,3564,1661,3624,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,2423,519,2483,579,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,3720,1396,3780,1456,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,3554,1465,3614,1525,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,3651,1531,3711,1591,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,2259,446,2319,506,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,2080,325,2140,385,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,4181,1243,4241,1303,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,4314,1330,4374,1390,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,4293,1134,4353,1194,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,4123,1205,4183,1265,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,4102,1222,4162,1282,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,4075,1189,4135,1249,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,3870,1096,3930,1156,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,3838,1456,3898,1516,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,3577,1357,3637,1417,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,3495,1391,3555,1451,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,3452,1405,3512,1465,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,2603,1139,2663,1199,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,2796,784,2856,844,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,4667,1623,4727,1683,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,5307,1852,5367,1912,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,5082,1993,5142,2053,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,5038,2201,5098,2261,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,5060,1986,5120,2046,elephant
../data/training_images/2c8cedd4e4562315afac3e69eed0f2f55bd3aecf.jpg,5004,1848,5064,1908,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,1036,1836,1116,1916,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,1547,2043,1627,2123,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,918,2161,998,2241,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,1248,2492,1328,2572,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,1880,2482,1960,2562,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,791,2273,871,2353,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,1039,2066,1119,2146,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,1732,2573,1812,2653,elephant
../data/training_images/5a4e3c239742a4a25d2dca6f9dfb418697f335db.jpg,1867,2627,1947,2707,elephant
../data/training_images/af7e1707284e5aeb79a8e59a505e73da16dfc4a2.jpg,4623,1391,4703,1451,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,4771,86,4821,136,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,4692,347,4742,397,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,5061,470,5111,520,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,4557,591,4607,641,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,4694,428,4744,478,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,4545,342,4595,392,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,4703,76,4753,126,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,4692,91,4742,141,elephant
../data/training_images/79280d2424b990915d3ccaf249898cd385269b31.jpg,5049,120,5099,170,elephant
../data/training_images/bc7cad188ef614f9d4b74c5522d894454e9e032a.jpg,3341,2677,3401,2737,elephant
../data/training_images/bc7cad188ef614f9d4b74c5522d894454e9e032a.jpg,4861,413,4921,473,elephant
../data/training_images/bc7cad188ef614f9d4b74c5522d894454e9e032a.jpg,4899,364,4959,424,elephant
../data/training_images/bc7cad188ef614f9d4b74c5522d894454e9e032a.jpg,4675,335,4735,395,elephant
../data/training_images/bc7cad188ef614f9d4b74c5522d894454e9e032a.jpg,4714,327,4774,387,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,1665,1155,1725,1215,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,1382,1082,1442,1142,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,1669,1019,1729,1079,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,1613,858,1673,918,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,1751,957,1811,1017,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,1762,1065,1822,1125,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,1761,1141,1821,1201,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,1740,901,1800,961,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,2011,1579,2071,1639,elephant
../data/training_images/fad5c256d397a9d7c8eeb1809c743ad5a8d55440.jpg,2064,1668,2124,1728,elephant
